bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,price,street_address,interest_level
2.0,2,2787598123c55dbf45b514958909c79c,2016-05-03 06:24:12,"R-A-R-E PRICE ON TRUE 2BR/2BA APARTMENT IN ULTRA LUXURY BUILDING! Spectacular, luxury, contemporary glass tower, with amazing skyline views. Floor-to-ceiling windows. Beautiful, condo-style finishes throughout, including kitchen with top-of-the-line stainless steel appliances, stunning baths and a washer/dryer in the unit! 24 hours doorman, concierge services, State-of-the art fitness center, Largest pool you can find in a residential building. Sauna and steam Room. Spa. Outdoor terrace with misting showers, BBQ and the bar, Playground, Resident storage. Bicycle storage. Pet friendly with common dog area. WHAT MORE COULD ONE POSSIBLY NEED?!OWNER PAYS FEE+GIVES FREE RENT! (reflected in price)<br /><br />Gourmet supermarket and cafe in the building. Located near transportation, theater district, restaurants, bars, and nightlife!<br /><br />Contact now to view this great apartment, as well as any others you see online (I have access to all of them)Senior Agent Gilad Paz 723-816-9761  or  kagglemanager@renthop.com<br /><br /><p><a  website_redacted ",W 42 St.,"['Swimming Pool', 'Roof Deck', 'Doorman', 'Elevator', 'Fitness Center', 'Laundry in Building', 'Laundry in Unit', 'High Speed Internet', 'Dishwasher', 'Hardwood Floors', 'No Fee', 'New Construction']",40.7606,6960065,-73.9991,a17b24ca280c4e95612e3de2816d69d7,"['https://photos.renthop.com/2/6960065_02c576c7769c428891acc1147a28f100.jpg', 'https://photos.renthop.com/2/6960065_cecf0169b14b323f3919f4132a8860ac.jpg', 'https://photos.renthop.com/2/6960065_0c9a3dd58a1b6b2f05cf4314676440a5.jpg', 'https://photos.renthop.com/2/6960065_13cbc5bcc1a456a521549697002ff8d3.jpg', 'https://photos.renthop.com/2/6960065_b8bf9ea71d5c7f209e047805f845ed53.jpg', 'https://photos.renthop.com/2/6960065_17b6df15ddad47fa1aff4cc7eed0d1c5.jpg', 'https://photos.renthop.com/2/6960065_8b1a94649e586db57c324796463dd7b3.jpg', 'https://photos.renthop.com/2/6960065_32342da9dd8bffdd6e0b566789d8f1e7.jpg', 'https://photos.renthop.com/2/6960065_524e66ff778e9b76e7664a91da0e9d08.jpg']",5000,620 W 42 St.,low
2.0,2,a07d25f014240f198ace788470c972ce,2016-06-11 03:39:23,"This spacious 2 bedroom 2 bath apartment features southern & eastern exposures with expansive city views, hardwood floors throughout, a windowed kitchen, and an abundance of closet space! Convenient location near parks, museums, movies, shopping, dining! Steps away to 4, 5 & 6 Trains ? perfect for commuters! Extra Luxurious Building - a must see. Call today for a Private Tour!<br /><br />--> SHOWING BY APPOINTMENT ONLY. FOR ALL YOUR MANHATTAN REAL ESTATE NEEDS CONTACT: VAS  cell:  (226-317-8312  fax: (226-317-8312 e-mail: kagglemanager@renthop.com ALL MY LISTINGS------- www.hgrny.com/vas -Disclosure -**Deals/Management offers are subject to change without notice!<br /><br /><br /><br /><p><a  website_redacted ",E 87th St.,"['Swimming Pool', 'Dining Room', 'Doorman', 'Elevator', 'Fitness Center', 'Laundry in Building', 'Dishwasher', 'Hardwood Floors', 'No Fee', 'Outdoor Space']",40.7796,7140552,-73.9528,c9c33695ee2a2f818e9f1d8f7d1c4b39,"['https://photos.renthop.com/2/7140552_939038f3526c54174ec5a0f23b78712e.jpg', 'https://photos.renthop.com/2/7140552_4e9fdb0e129eb360d3b171657caafd68.jpg', 'https://photos.renthop.com/2/7140552_b3dedeecf1ed0a0faf54e1ce9c162111.jpg', 'https://photos.renthop.com/2/7140552_bdb32c83aeaa0c1769d1d01c7333b5d9.jpg', 'https://photos.renthop.com/2/7140552_8b122176246553f0a48171163ee80bc2.jpg', 'https://photos.renthop.com/2/7140552_63c5c48d1b2aabbcea912eac4434b839.jpg', 'https://photos.renthop.com/2/7140552_e615c190e60619aad07e25c33500a297.jpg']",5500,201 E 87th St.,low
1.0,3,8b2376914de8d292eb2699f881a03805,2016-04-10 17:53:14,"True 3bed on Nostrand. Washer dryer in unit. Renovated kitchen with decent living room and plenty of natural light.THESE ARE ACTUAL PICS OF THE UNIT!!Call or text Lizanne to set up a showing 314-194-4052!",527 Nostrand Ave,"['Laundry In Unit', 'Cats Allowed', 'Dogs Allowed', 'No Fee']",40.6792,6854027,-73.9493,4e0c2b0aee8d6e71d3ba9eb83ee09836,"['https://photos.renthop.com/2/6854027_f271d3ca0738049dab968e6931ccd098.jpg', 'https://photos.renthop.com/2/6854027_9e1b07df30e5580b3de7d5077519af1b.jpg', 'https://photos.renthop.com/2/6854027_cd5c32e9dd503a3c493dc58a4628dea9.jpg', 'https://photos.renthop.com/2/6854027_4317f2c95d84f094cb04655339f9b353.jpg', 'https://photos.renthop.com/2/6854027_75174de09b236f5205d3516226c001c9.jpg', 'https://photos.renthop.com/2/6854027_39cf1dd7006179676b84b2d736418207.jpg', 'https://photos.renthop.com/2/6854027_f05dde4b63adb3737e54fb771fa9232d.jpg', 'https://photos.renthop.com/2/6854027_3f75e6093e14c5c4301324523ab0bf1f.jpg', 'https://photos.renthop.com/2/6854027_58b55121cf4843dc2337a04c7ebd90f2.jpg', 'https://photos.renthop.com/2/6854027_96b516d665470520d911ab5f3caa91ff.jpg']",2600,527 Nostrand Ave,low
1.0,0,93cd24891f8423d45ac587ab1fdb1225,2016-06-17 02:10:17,"Massive Alcove Studio in 24h Doorman Building Near Subway. Located Near Columbus Circle, Central Park, & Times Square! Convenient to all transportation, dining and shopping.  This huge Studio features: - Marble bathroom- New shine hardwood floor- Updated white kitchen- Dishwasher - Five closets - Laundry in the building.","8th Ave,","['Doorman', 'Elevator', 'Stainless Steel Appliances', 'High Ceilings', 'Hardwood Floors', 'Renovated', 'On-site Laundry', 'No Fee']",40.7637,7174852,-73.9846,223268168dc5049485bd70a19596730e,"['https://photos.renthop.com/2/7174852_c6b5c62d17ddc9d58ee1b14a7ae1a3f1.jpg', 'https://photos.renthop.com/2/7174852_ceb41dec9c7913e873fbf9515bba5d1c.jpg', 'https://photos.renthop.com/2/7174852_24767a54764cb4103d4904f33833f1b8.jpg']",2625,"888 8th Ave,",low
2.0,2,7a29be0848a05e5529631f4cfb2a830e,2016-06-29 17:14:02,"Luxury living right on Central Park West in this stunning pre-war building! This lovely apartment faces the park with tons of light and beautiful views. Original pre-war detailing, hardwood floors, sunken living room with large windows and tons of closets. <br /><br />The building features a 24 hour doorman, valet services, laundry services, storage, and is very pet friendly - dogs welcome! <br /><br />Contact Lauren for a private tour. ",Central Park West,"['Doorman', 'Prewar', 'Elevator', 'Dishwasher', 'Cats Allowed', 'Dogs Allowed', 'Dining Room', 'Hardwood Floors', 'High Ceiling', 'Laundry Room']",40.7843,7234123,-73.9703,2e1d580159f72dda2b9669c1141b6e29,"['https://photos.renthop.com/2/7234123_0261b3f05ba5baf45f0750ae3eb283bd.jpg', 'https://photos.renthop.com/2/7234123_b3fcdd0c17d2c736f2b923c2525b215c.jpg', 'https://photos.renthop.com/2/7234123_e9d0f53b25438fb404430829012967c1.jpg', 'https://photos.renthop.com/2/7234123_ef5a4611e9293a590333efe8ff9584ae.jpg', 'https://photos.renthop.com/2/7234123_b522165a51dd8c7092279a6b64cfbe2e.jpg', 'https://photos.renthop.com/2/7234123_e784e220a11d96ef3fc308c0e8a6eb5f.jpg']",8500,241 Central Park West,low
1.0,0,ced6c1dc5241c92d153d2945cb391342,2016-05-09 19:14:58,"Brand new building, lot's of good deals, developer wants to rent everything fast so there are good offers such as 1 month free.  Floor to ceiling windows in every apt, Washer dryer in every apartment, Stunning city and river views, Custom closets in all units.State of the art Bosch appliances and condo like finishes, 16,000 square foot gym, outdoor/indoor pool and spa, gym, park, pet spa,lounge/cafe, shuttle service to times square subway lines, currentlyOffering one month free. Please contact me for immediate response regarding pricing or floor plans. Thanks!",West 42nd Street,"['Laundry In Unit', 'No Fee', 'Doorman', 'Elevator', 'Fitness Center', 'Laundry In Building', 'one month free rent', 'on-site super', 'playroom/nursery', 'terrace', 'balcony', 'pool', 'dishwasher', 'garage', 'parking', 'storage room']",40.7614,6987271,-73.9986,3b8355616c4cb1a7b8b1c0731d3fe720,"['https://photos.renthop.com/2/6987271_c0e288e7eaddcef6870e0880602e7fce.jpg', 'https://photos.renthop.com/2/6987271_1a3561a8f65f6c8f878ee5d6b910232d.jpg', 'https://photos.renthop.com/2/6987271_9404485d4b8039abd36e334ab7227d73.jpg', 'https://photos.renthop.com/2/6987271_103eabbbd0c9749b602e7ae817cfa80f.jpg', 'https://photos.renthop.com/2/6987271_ea217a52678197833be6569f12e9a806.jpg', 'https://photos.renthop.com/2/6987271_5f7996734e74eae0bf88377508b672c8.jpg', 'https://photos.renthop.com/2/6987271_7c7c06bf1472bfc07ade69faafe79c96.jpg']",3000,605 West 42nd Street,low
1.0,2,b86008baed0fd35adebb6637e5264d84,2016-06-28 04:14:45,"        Sunny Renovated 2 bedroom Inwood apartment with an open concept kitchen featuring Brand New Stainless Steel Appliances. Hardwood Floors Throughout, King-size master bedroom, ample closet space. Located within the Inwood neighborhood of Manhattan, Surrounded by the green-space of The Cloisters and Fort Tyron Park. This location provides easy access to transportation of the #1 & A Trains. Countless retail, restaurant, bars, lounges and grocery store options within walking distance. Call today to view!",Vermilyea Ave,[],40.8666,7225587,-73.9217,e6472c7237327dd3903b3d6f6a94515a,"['https://photos.renthop.com/2/7225587_67ffd7a4814b644aa973a08354686122.jpg', 'https://photos.renthop.com/2/7225587_372c6ef3dc2c5d283860c5514a66153d.jpg', 'https://photos.renthop.com/2/7225587_9012b3a71e89be3851d785f335b9e35e.jpg', 'https://photos.renthop.com/2/7225587_c9d737387f0d961811cf537512cbab32.jpg', 'https://photos.renthop.com/2/7225587_a7ebfe75e0ab755fb9d51e1f2bd4277d.jpg', 'https://photos.renthop.com/2/7225587_0d1ed23bfab1d8e34088852db2b81ef4.jpg']",2080,120 Vermilyea Ave,medium
1.0,2,437454e6d44ae7c94f60b1b6507d084a,2016-05-24 05:52:08,"NO FEE!!!!!!NEWLY RENOVATED 2 BEDROOM, STEPS AWAY FROM GRAND CENTRAL STATION FOR AN EASY COMMUTE. VERY SPACIOUS LIVING AND BEDROOMS. NEWLY DONE MARBLE BATHROOM AND RENOVATED KITCHEN. THE BUILDING OFFERS A DOORMAN AND LAUNDRY ROOM FOR CONVENIENCE. To view this apartment or to inquire on any apartments, please call/text Amir Weiner at 010-607-0491 or email at kagglemanager@renthop.com<br /><br /><br /><br /><br /><br /><p><a  website_redacted ",East 46th Street,"['Doorman', 'Elevator', 'Hardwood Floors', 'No Fee']",40.7528,7061030,-73.9709,9d32b720e26a351b951c8f78f72f2fec,"['https://photos.renthop.com/2/7061030_b4297d86cca1be1dbe0cb370123735f3.jpg', 'https://photos.renthop.com/2/7061030_85045fb801b1543266f343a81945161c.jpg', 'https://photos.renthop.com/2/7061030_5ea7d6929f98ebb12d96641ae6f7399f.jpg', 'https://photos.renthop.com/2/7061030_a16beb8d840fc876d2da2283fc6bd6e5.jpg', 'https://photos.renthop.com/2/7061030_728aae5b9e566e778626056df9e60dc3.jpg', 'https://photos.renthop.com/2/7061030_d4e5faabb2e4b396fbb47dcb8ea4006f.jpg']",3995,235 East 46th Street,low
1.0,0,0,2016-05-26 03:05:52,"Amazing Large Studio with new kitchen large windows High ceilings beautiful wood floor Steps to Gracie Park and the river boardwalk - great for activities such as jogging, bicycling, walking and relaxing with great views! U.S. Guarantors Accepted Pet FriendlyFor More Info in this apartment call me Fitim at 057-048-2286<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted ",510 East 88th Street,['Pre-War'],40.7767,7070007,-73.9455,0f57223e3bbd5222d9881a442aba0d03,"['https://photos.renthop.com/2/7070007_1e69120b07ededb339991a3bbb502929.jpg', 'https://photos.renthop.com/2/7070007_d32bdb148b51994452bfeffef71781ee.jpg', 'https://photos.renthop.com/2/7070007_8c81671a19c7df25930e0940797eef64.jpg']",1849,510 East 88th Street,low
1.0,2,8fda83b04d0ac71aa9f2495ad85e282e,2016-04-05 04:41:50,"***X-LARGE CONVERTIBLE 2 BEDROOM - REAL WALL ALLOWED***LUXURY 24 HOUR DOORMAN CONCIERGE***STATE OF THE ART FITNESS CENTER***OLYMPIC SIZED POOL***BEAUTIFUL ROOF DECK JUST IN TIME FOR SUMMER***PERFECT MURRAY HILL LOCATION TO ALL RESTAURANTS AND NIGHT LIFE***STEPS FROM THE SUBWAY***<br /><br />***HUGE SPACE, PERFECT .  LARGE WINDOWS WITH TONS OF SUNLIGHT. HARD WOOD FLOORS, LOTS OF CLOSET SPACE.  BRAND NEW RENOVATED KITCHEN WITH DISHWASHER AND MARBLE BATHROOM******A GREAT DEAL YOU WONT WANT TO MISS***<br /><br />CONTACT:kagglemanager@renthop.com-881-3633<br /><br /><p><a  website_redacted ",E 31 St.,"['Swimming Pool', 'Roof Deck', 'Doorman', 'Elevator', 'Fitness Center', 'Laundry in Building', 'Dishwasher', 'Hardwood Floors', 'Dogs Allowed', 'Cats Allowed']",40.7444,6825235,-73.9803,f9221aa0f03037660762dc6fa397bda3,"['https://photos.renthop.com/2/6825235_b7f9cca7d3ac3d730d886ddac4560162.jpg', 'https://photos.renthop.com/2/6825235_8530111c22c98fc363b609dd37b853fe.jpg', 'https://photos.renthop.com/2/6825235_fb23aada0b45fcadf3cc36a99e445371.jpg']",3350,155 E 31 St.,low
1.0,1,d1a3fa649c7ab8d9e4d5df0d941c647a,2016-06-23 02:14:21,"Beautiful one bedroom in excellent condition with astounding open city vistas, visible from all rooms in the apartment as well as from the private balcony. This sunny and bright corner apartment with western and northern exposure also affords a perfect view of the NYC Marathon on First Avenue. The windowed open kitchen was recently renovated, with granite counters, custom wood cabinetry, and a breakfast bar, as was the marble bathroom. Other features of this light-filled apartment, that feels larger than it is, are hardwood floors, great closet space and not your typical cookie-cutter layout. The building is full service, with 24-hour doorman/concierge, live-in super, health club, indoor pool, roof top deck garage, and full laundry room. Conveniently located on the block of the crosstown bus, plus a few blocks from the 77th St 6 train, Central Park and John Jay Park, and all of the area's best restaurants, grocery stores, schools, gyms and nightlife. Sorry, but no pets allowed. Available for 1 or more years as of July 1st, but could be rented as of July 15th, August 1st...<br><p><img src= "" website_redacted width=""1"" height=""1"" /><ul><li><a target=_blank href= website_redacted Robert Falcone for more information</a> </li><li><a target=_blank href= website_redacted Tracie Hamersley for more information</a> </li><li><a target=_blank href= website_redacted full listing information on elliman.com</a> </li></ul></p> ",404 East 79th Street,"['Balcony', 'Doorman', 'Elevator', 'Outdoor Space', 'Exclusive', 'Dogs Allowed', 'Cats Allowed']",40.772,7203282,-73.9523,0bee073d18246159109c4e8319b2f279,"['https://photos.renthop.com/2/7203282_f76640703794c8c911959969e007081b.jpg', 'https://photos.renthop.com/2/7203282_e8c52cc096c6b79fbcfe1f6cff6a1ead.jpg', 'https://photos.renthop.com/2/7203282_baa1c1d326f30575c1d69d0ac6fd804d.jpg', 'https://photos.renthop.com/2/7203282_2907a4ef70967f6b4eda4de6f9659443.jpg', 'https://photos.renthop.com/2/7203282_1e1280a2fdcce47f250966cc7e48876b.jpg']",3600,404 East 79th Street,low
1.0,1,0,2016-06-23 01:38:31,"Here is a great opportunity to get a unit in New York's ultra-competitive market. Lets get you in to view this Newly Renovated 1 Bedroom rental. New to the market, with immediate availability, this unit offers a plethora of updated features including a washer/dryer in unit. Located on the coveted Upper East Side near Hunter College and endless eateries. This pleasant place is just one block away from the Post Office. Transportation made easy with close access to the 6 train.Contact Jewel Marks to schedule your private tour of this or similar stunning apartments. Feel free to call, send an email, or a text. It is her absolute pleasure to assist you with finding the home of your dreams. ",East 71st Street,"['Pre-War', 'No Fee', 'Dogs Allowed', 'Cats Allowed']",40.7673,7202887,-73.9574,ce345beefd404675a049d9ea520a50a3,"['https://photos.renthop.com/2/7202887_53543dad7fea519b88b6e2417e11fcf8.jpg', 'https://photos.renthop.com/2/7202887_621af11dfb8eaec6a439e671c92593f0.jpg', 'https://photos.renthop.com/2/7202887_8c0639aee7420757799154ecc5a5fe37.jpg']",2600,332 East 71st Street,low
1.0,1,0,2016-06-27 01:12:29,"Great sized 1 bed! Rear facing! Renovated this AMAZING home features hardwood floors, tile kitchen, beautiful marble bath! Bedroom fits a queen ! living room has space for a couch and tv stand! exposed brick, mounted shelves and closet space. Building features a communal garden courtyard!!! with bike storage!Just one block from the park, CITI Bike, Horus Cafe, Miss Lillys, Brindle Room, and many more incredible restaurants. Bars and Night clubs are plentiful, amazing delis, grocery stores, pharmacies! Everything you need all within blocks!Call or email me! 337-107-9235 ! Not what you are looking for? I have hundreds of keys and will show you everything till we find you the perfect home!! ",East 9th Street,['Pre-War'],40.728,7219692,-73.984,6b8a89ea70cb00583f25c0e2fd03287b,"['https://photos.renthop.com/2/7219692_bf3d5d593ef244600dde42e6a785c5a1.jpg', 'https://photos.renthop.com/2/7219692_85ff35433aa77e4a7ecf3b33536614f8.jpg', 'https://photos.renthop.com/2/7219692_081b247cf1bb7082eb94a2694c473cdd.jpg', 'https://photos.renthop.com/2/7219692_e208371559d44e4b83ddc84a3ec5b2bf.jpg']",2245,413 East 9th Street,low
1.0,1,b28e8f098e2cd3f272548a7f1b7ec00a,2016-04-29 05:42:29,"East Village newly  renovated one bedroom stainless steel  dishwasher and microwave spacios bedroom can fit a king size bed, near shopping and bars<br /><br /><br /><br /><br /><br /><p><a  website_redacted ",East 3rd Street,"['Laundry in Unit', 'Dishwasher']",40.7248,6942870,-73.9885,781c05e464ce94eaa436401d07f2a6cc,"['https://photos.renthop.com/2/6942870_ec57dcb5cc5ce03745a97586ee382bc2.jpg', 'https://photos.renthop.com/2/6942870_6f7afc534657ec6f31f94769cf178401.jpg', 'https://photos.renthop.com/2/6942870_40c123305d49be5df762fc5d4de7aac1.jpg']",2975,78 East 3rd Street,low
1.0,3,0,2016-04-22 01:20:35,"Fabulous three bedroom in the heart of Murray Hill/Grammercy. Brand new kitchen, ,modern baths, Great neighborhood for fun restaurants, bars, nightlife. Walk to Baruch College and Madison Square Park., Easy acces to public transportation. ",East 26th Street,"['Dogs Allowed', 'Cats Allowed']",40.7411,6909267,-73.9822,81b7ada1380b6c296ffaf8c6f3b98bd2,"['https://photos.renthop.com/2/6909267_6ffb68c5b6fbfe017aa590b880f9b3a1.jpg', 'https://photos.renthop.com/2/6909267_670796c6ec6412d8701bd347f89ad33f.jpg', 'https://photos.renthop.com/2/6909267_733d86f474aaf5f4c89af6b1ed4db8ef.jpg', 'https://photos.renthop.com/2/6909267_283554ed73d01203cad20b480355a6fd.jpg']",4950,153 East 26th Street,low
1.0,2,ad988bfd932ec528b2aca7e34c1ca567,2016-04-22 03:03:46,"Amenities:Dishwasher, Hardwood, High Ceilings, Renovated, LightDescription:Big  two bedroom in Midtown east. Very close to major subway lines.  Call, text or e-mail Dante Salerno to see this and other NYC listings. 983-599-1044 and kagglemanager@renthop.com <br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ",E 53 Street,[],40.7574,6910861,-73.9681,35af1611db6bc8ffe0488799a5bc97d3,"['https://photos.renthop.com/2/6910861_b3e4bf7b0b17f4738edf31f692ad97f5.jpg', 'https://photos.renthop.com/2/6910861_ccf1e0eaad857537b7a2615b0ca8b24a.jpg', 'https://photos.renthop.com/2/6910861_6889c38b14962de2737f9df1e9a32830.jpg']",3150,229 E 53 Street,medium
1.0,5,8e7468e46d56f14174db8ae9271868a1,2016-04-12 03:12:54,<p><a  website_redacted , Manhattan Avenue,"['Elevator', 'Laundry in Building']",40.8047,6858907,-73.9568,2b6d9435a0e6c4019e5ffcb53389c3dd,"['https://photos.renthop.com/2/6858907_d97e5fb5278bde0c6dfa9bf53238e0d6.jpg', 'https://photos.renthop.com/2/6858907_a505a82ea92dfa40ac4ea4ea4608dd4b.jpg', 'https://photos.renthop.com/2/6858907_0169567f7fc030e5cc9fae287b696e42.jpg', 'https://photos.renthop.com/2/6858907_21e4a672412c5f028c1013a78444da43.jpg', 'https://photos.renthop.com/2/6858907_f06e0f60e606db9eaf0cb561dd330711.jpg']",6000,350  Manhattan Avenue,low
1.0,3,e35d7d64e6a2074fc12e0344bce82545,2016-06-01 06:43:23,,e 12,"['Cats Allowed', 'Dogs Allowed', 'No Fee', 'Elevator', 'Laundry In Building']",40.7315,7093918,-73.9865,babf967aeb47132007ac2dd76c204d49,"['https://photos.renthop.com/2/7093918_41242e3474ca6a50387473cae691fcc4.jpg', 'https://photos.renthop.com/2/7093918_b81bc8a3a463588b4b4ad7730a8a80f8.jpg', 'https://photos.renthop.com/2/7093918_b735a947c3a4bb2888556b384e6efcea.jpg', 'https://photos.renthop.com/2/7093918_2fcb9598341ab405c08f821c525069aa.jpg']",6600,229 e 12,medium
1.0,0,bc88603740fa89f42066a9c146ce5fdc,2016-04-04 10:29:21,, e 8th ,[],40.7249,6822078,-73.9795,babf967aeb47132007ac2dd76c204d49,"['https://photos.renthop.com/2/6822078_7dc57aaacf06a244e349b71faf1176c9.jpg', 'https://photos.renthop.com/2/6822078_41ad9f9934e5d9385d6b3100cb2e3321.jpg', 'https://photos.renthop.com/2/6822078_5b80708a762197148bec3a74a5d01169.jpg']",1850,324 e 8th ,high
3.0,3,07c299cf2583d0397977e39f092b6ab9,2016-05-24 01:26:28,"BRAND NEW!!! If you love the Upper West Side then this living space is for you. Beautiful Large 3 Bedroom/ 3 Bathroom Duplex, with Large Terrace. The apartment features!!!TOP of the Line Finishes & Appliances!!!Washer/Dryer in unit, New hardwood floor, 12 foot high ceilings, Large living room with Decorative fire place, Open kitchen, Lots of closets and loft storage space. All bedrooms fits queen or king size bed. This Beautiful Brownstoneaccess to all the best of the Upper West Side including the Express 1-2-3 trains steps away, groceries like Fairway, Trader Joe's and Zabars, Lincoln center, Central Park, Riverside Park and amazing restaurants, Pet friendly. Call/ Text/ Email Mike to see this great apartment. ",West 75th Street,"['Pre-War', 'Dogs Allowed', 'Cats Allowed']",40.7804,7056699,-73.9794,32570ef6df3cd4cbb991bfab97ede7b6,"['https://photos.renthop.com/2/7056699_835f5d3fe6fcf61bb42a910970953f68.jpg', 'https://photos.renthop.com/2/7056699_e7e5e910e24e7712f94bab6f06f50c3c.jpg', 'https://photos.renthop.com/2/7056699_0deb5b17d5c7c1a92cb9ee754e07bb2d.jpg', 'https://photos.renthop.com/2/7056699_189f600d3e7577d6f5052acb86dd13a9.jpg', 'https://photos.renthop.com/2/7056699_d5a46f7d050044ee314c9fe52752a8e2.jpg', 'https://photos.renthop.com/2/7056699_646f3d6f965919955f4c3aebdf1cea70.jpg', 'https://photos.renthop.com/2/7056699_403eb856d1a65c9dd8a6816d9f952c8d.jpg', 'https://photos.renthop.com/2/7056699_b8529867ed8632f3d8ae34cf73c14a19.jpg', 'https://photos.renthop.com/2/7056699_8f35c2c0b570e9e05e1a0794e541789f.jpg', 'https://photos.renthop.com/2/7056699_87ca3804cbcb6db8674a907e69b2424e.jpg', 'https://photos.renthop.com/2/7056699_f4a02b5e794812785d34658c1ddce737.jpg', 'https://photos.renthop.com/2/7056699_1cbd2305b8c07bb9ced75db0f6d87362.jpg', 'https://photos.renthop.com/2/7056699_d3627667bac641d5f1c03b417943de89.jpg', 'https://photos.renthop.com/2/7056699_716630f907bb40c7f9fa23a10cb231e9.jpg', 'https://photos.renthop.com/2/7056699_f09a74c28bd7cf888539a29b6c033c90.jpg']",7350,155 West 75th Street,low
1.0,2,0,2016-05-12 03:28:32,"Call/text/email/send a carrier pigeon to make an appointment with Michelle today!(908) kagglemanager@renthop.com of apartment: 137th Street between ACP and Lenox AvenueApartment Features:**Tons of sun!**Hardwood floors**Renovated kitchen with stainless steel appliances**Renovated bathroomBuilding/Neighborhood Features:**Two blocks from the 2/3 train at 135th Street**Elevator in building**Around the corner from supermarket**Lots of restaurants in area including Presto Fresh Cafe, Harlem BBQ and IHOP **10 minute walk to St. Nicholas Park**Close to City College of New YorkAll photos are of the actual apartment.I can show you any of the apartments Bohemia has on their roster!  Call me today!(908) kagglemanager@renthop.com",W 137th,"['prewar', 'elevator', 'Dogs Allowed', 'Cats Allowed', 'LOWRISE', 'WALK IN CLOSET', 'LAUNDRY', 'SIMPLEX', 'HARDWOOD', 'No Fee']",40.8163,7000811,-73.9416,8fcfffa4e06cfe09f55215ea1a5e5c84,"['https://photos.renthop.com/2/7000811_d5dc5e76f93e53c62315ebcb8009804d.jpg', 'https://photos.renthop.com/2/7000811_fd0932fae61aca22f418c8dd96547b38.jpg', 'https://photos.renthop.com/2/7000811_146b065457513079b2d242854a7908dc.jpg', 'https://photos.renthop.com/2/7000811_be9cf4465efee0d087f66963be97b1c9.jpg', 'https://photos.renthop.com/2/7000811_3f2839d93d581bf307b32e2b3afadf65.jpg', 'https://photos.renthop.com/2/7000811_725d4f030ff89a8b7899d8a0dffa7e4e.jpg', 'https://photos.renthop.com/2/7000811_c66960f0f1b02a1e05d5e0f10c3e5840.jpg', 'https://photos.renthop.com/2/7000811_f5ee5690cf8e433ddd8edb12cf5b2b86.jpg', 'https://photos.renthop.com/2/7000811_b961747dfb7b04e94c38515ab1801fc2.jpg', 'https://photos.renthop.com/2/7000811_dfe86358876544ebb830ba845023255f.jpg']",2300,137 W 137th,low
2.0,3,dd7b281c0dbafc8b53575ab78cca75d4,2016-05-08 02:40:39,"NO FEE---PRIME LUXURY DOORMAN APARTMENT FEATURES:TRUE 2 BEDROOMS-SPACIOUS LAYOUT FOR FLEX 3 BEDROOM (FLOOR 2 CEILING). GOOD LIVING AREA FOR ENTERTAINMENT. WONDERFUL FULL MARBLE BATHROOMS. OVER SIZED WINDOWS FLOOD IN SUN RAYS!!! GRANITE MODERN KITCHEN WITH FULL APPLIANCES. PLENTY OF CLOSET SPACE. FANTASTIC QUEEN SIZED BEDROOM. PRIVATE TERRACE.  MUST SEE!!! LIMITED TIME ACT NOW!!! NO FEE!!! *SORRY NO PETS*<br /><br />24 hour security/doorman,  activity court, bikeroom, sundecks, health club, laundry facilities, and beautiful park-like grounds with recreation areas.The 2nd Avenue location is a short walk to all kinds of shopping, dining, and transportation. The simple conveniences of living in a luxury building in Manhattan, in an amazing location, at unbeatable prices.<br /><br />CALL NOW FOR SHOWING!!<br /><br />100% NO BROKERS FEE!!!<p><a  website_redacted ",2nd Ave.,"['Roof Deck', 'Dining Room', 'Balcony', 'Doorman', 'Elevator', 'Fitness Center', 'Garden/Patio', 'Loft', 'Terrace', 'Laundry in Building', 'High Speed Internet', 'Dishwasher', 'Hardwood Floors', 'No Fee', 'Outdoor Space']",40.7413,6982295,-73.9779,5c7ca9f5239f481c0f35f3faaff188bd,"['https://photos.renthop.com/2/6982295_879271cbe60792c9026ddbd9934e72ed.jpg', 'https://photos.renthop.com/2/6982295_2c2aa76221148d0085a056beb1db37a6.jpg', 'https://photos.renthop.com/2/6982295_646c422e0166e8d405cc324b4dc016a4.jpg', 'https://photos.renthop.com/2/6982295_bb37c49750aa2fcb583bec4e2a45f911.jpg', 'https://photos.renthop.com/2/6982295_4908e20455a0f28d8fbafd4293cb0c64.jpg', 'https://photos.renthop.com/2/6982295_3325cb294a1e1ffb1baae778fe8b848e.jpg', 'https://photos.renthop.com/2/6982295_5a42461fe2aaabdeb83857a8231a56ff.jpg']",4650,520 2nd Ave.,high
